Filename,Inference time(ms),Timestamp,Used RAM (MB),CPU Usage (%),Temperature (°C)
frame0083.jpg,220.0484275817871,2024-04-05 14:57:29,1434,0,57.6
frame0385.jpg,183.9590072631836,2024-04-05 14:57:29,1445,0,56.5
frame0554.jpg,179.61668968200684,2024-04-05 14:57:29,1447,0,58.7
frame0618.jpg,183.62903594970703,2024-04-05 14:57:30,1453,0,59.3
frame0530.jpg,181.28228187561035,2024-04-05 14:57:30,1453,0,59.8
frame0288.jpg,180.56845664978027,2024-04-05 14:57:30,1453,0,61.5
frame0126.jpg,181.8556785583496,2024-04-05 14:57:30,1458,0,60.4
frame0378.jpg,181.13446235656738,2024-04-05 14:57:31,1458,0,61.5
frame0006.jpg,181.1070442199707,2024-04-05 14:57:31,1458,0,60.9
frame0175.jpg,180.18770217895508,2024-04-05 14:57:31,1458,0,61.5
frame0156.jpg,182.7092170715332,2024-04-05 14:57:31,1458,0,64.2
frame0391.jpg,180.38439750671387,2024-04-05 14:57:32,1459,0,62.6
frame0038.jpg,181.6236972808838,2024-04-05 14:57:32,1458,0,64.2
frame0112.jpg,179.67700958251953,2024-04-05 14:57:32,1458,0,62.6
frame0499.jpg,180.74393272399902,2024-04-05 14:57:32,1458,0,63.1
frame0069.jpg,180.76300621032715,2024-04-05 14:57:33,1458,0,63.1
frame0178.jpg,180.9096336364746,2024-04-05 14:57:33,1458,0,63.7
frame0334.jpg,180.79590797424316,2024-04-05 14:57:33,1458,0,64.2
frame0274.jpg,183.18581581115723,2024-04-05 14:57:33,1458,0,64.2
frame0376.jpg,180.55009841918945,2024-04-05 14:57:34,1458,0,64.8
frame0236.jpg,189.53728675842285,2024-04-05 14:57:34,1459,0,62.6
frame0476.jpg,181.13040924072266,2024-04-05 14:57:34,1456,0,64.8
frame0232.jpg,180.8762550354004,2024-04-05 14:57:35,1457,0,64.8
frame0005.jpg,179.854154586792,2024-04-05 14:57:35,1457,0,64.8
