Filename,Inference time(ms),Timestamp,Used RAM (MB),CPU Usage (%),Temperature (°C)
frame0083.jpg,910.6152057647705,2024-04-05 16:24:55,1313,0,60.4
frame0385.jpg,464.91146087646484,2024-04-05 16:24:55,1330,0,60.9
frame0554.jpg,417.93155670166016,2024-04-05 16:24:56,1331,0,63.1
frame0618.jpg,315.8273696899414,2024-04-05 16:24:56,1331,0,64.8
frame0530.jpg,316.5910243988037,2024-04-05 16:24:56,1338,0,64.2
frame0288.jpg,338.41681480407715,2024-04-05 16:24:57,1338,0,65.3
frame0126.jpg,425.75621604919434,2024-04-05 16:24:57,1330,0,65.9
frame0378.jpg,436.4016056060791,2024-04-05 16:24:58,1336,0,67.0
frame0006.jpg,433.11357498168945,2024-04-05 16:24:59,1331,0,68.1
frame0175.jpg,426.1927604675293,2024-04-05 16:24:59,1336,0,68.1
frame0156.jpg,413.32077980041504,2024-04-05 16:25:00,1337,0,68.1
frame0391.jpg,323.33874702453613,2024-04-05 16:25:00,1342,0,68.6
frame0038.jpg,320.33395767211914,2024-04-05 16:25:00,1336,0,69.7
frame0112.jpg,319.84734535217285,2024-04-05 16:25:01,1335,0,69.2
frame0499.jpg,319.246768951416,2024-04-05 16:25:01,1337,0,69.7
frame0069.jpg,320.10722160339355,2024-04-05 16:25:02,1343,0,70.3
frame0178.jpg,409.8520278930664,2024-04-05 16:25:02,1336,0,71.4
frame0334.jpg,472.3165035247803,2024-04-05 16:25:03,1336,0,70.8
frame0274.jpg,510.95128059387207,2024-04-05 16:25:03,1337,0,71.9
frame0376.jpg,513.8905048370361,2024-04-05 16:25:04,1336,0,71.9
frame0236.jpg,454.32209968566895,2024-04-05 16:25:05,1336,0,73.6
frame0476.jpg,445.6789493560791,2024-04-05 16:25:05,1343,0,72.5
frame0232.jpg,449.2297172546387,2024-04-05 16:25:06,1336,0,73.6
frame0005.jpg,421.7221736907959,2024-04-05 16:25:06,1343,0,73.6
frame0109.jpg,424.52430725097656,2024-04-05 16:25:07,1343,0,73.6
frame0309.jpg,437.33811378479004,2024-04-05 16:25:07,1343,0,74.1
frame0078.jpg,439.94832038879395,2024-04-05 16:25:08,1343,0,74.7
frame0507.jpg,372.41601943969727,2024-04-05 16:25:08,1337,0,75.2
frame0287.jpg,317.0948028564453,2024-04-05 16:25:09,1336,0,75.2
frame0520.jpg,317.9905414581299,2024-04-05 16:25:09,1337,0,75.7
